,City,Price,Area,Location,NoofBedrooms,LiftAvailable,Resale
16230,Kolkata,5265000,950,Naktala Road,2,9,0
16231,Kolkata,3800000,1196,Madurdaha Hussainpur,3,9,0
16232,Kolkata,9395000,750,Bramhapur,2,9,1
16233,Kolkata,4942000,750,boral main road,2,9,1
16234,Kolkata,4567000,4310,Elgin,4,9,0
16235,Kolkata,4933000,1384,Patuli,3,9,0
16236,Kolkata,3196000,1327,Ballygunge,3,9,0
16237,Kolkata,5044000,1725,Jatin Das Road,4,9,0
16238,Kolkata,2384000,1855,Ballygunge,3,9,0
16239,Kolkata,6900000,3307,Anil Maitra Road,4,9,0
16240,Kolkata,3011000,1725,Jatin Das Road,4,9,0
16241,Kolkata,6900000,1580,Naktala Road,3,9,0
16242,Kolkata,9441000,1170,Rajarhat,3,9,0
16243,Kolkata,6500000,960,Anandapur,3,9,0
16244,Kolkata,8120000,1835,New Town,4,9,0
16245,Kolkata,9996000,1500,Rajarhat,3,9,0
16246,Kolkata,5300000,1015,Rajarhat,2,9,0
16247,Kolkata,2524000,1451,Madhyamgram,3,9,0
16248,Kolkata,4802000,940,Madhyamgram,3,9,0
16249,Kolkata,3007000,970,Jessore Road,2,9,0
16250,Kolkata,10700000,883,Rajpur,2,9,0
16251,Kolkata,4899000,1394,Bansdroni,3,9,0
16252,Kolkata,3495000,899,Behala,2,9,0
16253,Kolkata,6027000,1394,Bansdroni,3,9,0
16254,Kolkata,3752000,1642,Tollygunge,3,9,0
16255,Kolkata,2705000,2249,Action Area III,3,9,0
16256,Kolkata,4140000,1450,Howrah,3,9,0
16257,Kolkata,9344000,1785,Howrah,4,9,0
16258,Kolkata,34500000,904,Haltu,2,9,0
16259,Kolkata,2000000,935,Rajpur Sonarpur,2,9,0
16260,Kolkata,11000000,1372,Kamarhati on BT Road,3,9,0
16261,Kolkata,2800000,1203,Biren Roy Road,3,9,0
16262,Kolkata,5377000,1947,Dum Dum,4,9,0
16263,Kolkata,13000000,1361,Garia,3,9,0
16264,Kolkata,8600000,971,Garia,2,9,0
16265,Kolkata,42699999,1028,Howrah,3,9,0
16266,Kolkata,72600000,1272,Madhyamgram,3,9,0
16267,Kolkata,72600000,917,Madhyamgram,2,9,0
16268,Kolkata,72600000,920,Rajarhat,2,9,0
16269,Kolkata,72600000,1504,Tangra,2,9,0
16270,Kolkata,72600000,3455,Kankurgachi,4,9,0
16271,Kolkata,72600000,750,Mahamayatala,2,9,1
16272,Kolkata,72600000,1520,Entally,3,9,1
16273,Kolkata,72600000,1120,Garia,3,9,0
16274,Kolkata,72600000,905,Howrah,3,9,0
16275,Kolkata,72600000,1140,Prince Anwar Shah Rd,2,9,1
16276,Kolkata,72600000,1349,Topsia,3,9,1
16277,Kolkata,72600000,4527,Alipore,3,9,0
16278,Kolkata,72600000,4527,Alipore,3,9,0
16279,Kolkata,72600000,4527,Alipore,3,9,0
16280,Kolkata,72600000,4527,Alipore,3,9,0
16281,Kolkata,72600000,4527,Alipore,3,9,0
16282,Kolkata,72600000,4527,Alipore,3,9,0
16283,Kolkata,72600000,4527,Alipore,3,9,0
16284,Kolkata,72600000,4527,Alipore,3,9,0
16285,Kolkata,72600000,4527,Alipore,3,9,0
16286,Kolkata,72600000,4527,Alipore,3,9,0
16287,Kolkata,72600000,4527,Alipore,3,9,0
16288,Kolkata,72600000,4527,Alipore,3,9,0
16289,Kolkata,72600000,4527,Alipore,3,9,0
16290,Kolkata,72600000,4527,Alipore,3,9,0
16291,Kolkata,72600000,4527,Alipore,3,9,0
16292,Kolkata,72600000,4527,Alipore,3,9,0
16293,Kolkata,72600000,4527,Alipore,3,9,0
16294,Kolkata,72600000,4527,Alipore,3,9,0
16295,Kolkata,72600000,4527,Alipore,3,9,0
16296,Kolkata,72600000,4527,Alipore,3,9,0
16297,Kolkata,72600000,4527,Alipore,3,9,0
16298,Kolkata,72600000,4527,Alipore,3,9,0
16299,Kolkata,72600000,4527,Alipore,3,9,0
16300,Kolkata,72600000,4527,Alipore,3,9,0
16301,Kolkata,72600000,4527,Alipore,3,9,0
16302,Kolkata,72600000,4527,Alipore,3,9,0
16303,Kolkata,72600000,4527,Alipore,3,9,0
16304,Kolkata,72600000,4527,Alipore,3,9,0
16305,Kolkata,72600000,4527,Alipore,3,9,0
16306,Kolkata,72600000,4527,Alipore,3,9,0
16307,Kolkata,72600000,4527,Alipore,3,9,0
16308,Kolkata,72600000,4527,Alipore,3,9,0
16309,Kolkata,72600000,4527,Alipore,3,9,0
16310,Kolkata,72600000,4527,Alipore,3,9,0
16311,Kolkata,72600000,4527,Alipore,3,9,0
16312,Kolkata,72600000,4527,Alipore,3,9,0
16313,Kolkata,72600000,4527,Alipore,3,9,0
16314,Kolkata,5700000,4527,Alipore,3,9,0
16315,Kolkata,2600000,4527,Alipore,3,9,0
16316,Kolkata,12700000,4527,Alipore,3,9,0
16317,Kolkata,8550000,4527,Alipore,3,9,0
16318,Kolkata,11000000,4527,Alipore,3,9,0
16319,Kolkata,7943000,4527,Alipore,3,9,0
16320,Kolkata,10500000,4527,Alipore,3,9,0
16321,Kolkata,3171000,4527,Alipore,3,9,0
16322,Kolkata,7852000,4527,Alipore,3,9,0
16323,Kolkata,3168000,4527,Alipore,3,9,0
16324,Kolkata,2384000,4527,Alipore,3,9,0
16325,Kolkata,3274000,4527,Alipore,3,9,0
16326,Kolkata,2856000,1800,Bramhapur,2,9,1
16327,Kolkata,2600000,600,Ward No 113,2,9,1
16328,Kolkata,18000000,2032,Tollygunge,3,9,0
16329,Kolkata,14200000,1367,Tollygunge,3,9,0
16330,Kolkata,9200000,1585,Netaji Nagar,3,9,0
16331,Kolkata,30000000,1270,Tollygunge,2,9,0
16332,Kolkata,7000000,1630,New Alipore,3,9,0
16333,Kolkata,2524000,1075,Narendrapur,3,9,0
16334,Kolkata,2758000,1138,Maniktala,2,9,0
16335,Kolkata,2212000,990,birati,2,9,0
16336,Kolkata,2699000,883,Narendrapur,2,9,0
16337,Kolkata,6077000,1110,Narendrapur,3,9,0
16338,Kolkata,3422000,1120,Garia,3,9,0
16339,Kolkata,8400000,600,Ward No 113,2,9,1
16340,Kolkata,8400000,2620,Tangra,4,9,0
16341,Kolkata,6077000,2028,Tangra,3,9,1
16342,Kolkata,14100000,1504,Tangra,2,9,1
16343,Kolkata,3571000,2500,Ballygunge,3,9,1
16344,Kolkata,14100000,1440,Rash Behari Avenue Connector,3,9,0
16345,Kolkata,4846000,935,Rajpur Sonarpur,2,9,0
16346,Kolkata,3456000,935,Madhyamgram,2,9,0
16347,Kolkata,3492000,750,Narendrapur,2,9,0
16348,Kolkata,13500000,915,Narendrapur,2,9,0
16349,Kolkata,2147000,1030,Picnic Garden,2,9,0
16350,Kolkata,6500000,1160,Narendrapur,3,9,0
16351,Kolkata,8925000,1454,Tangra,3,9,0
16352,Kolkata,3049000,1454,Tangra,3,9,0
16353,Kolkata,10500000,1030,Picnic Garden,2,9,0
16354,Kolkata,5870000,1572,New Alipore,3,9,0
16355,Kolkata,2428000,1006,Uttarpara Kotrung,2,9,0
16356,Kolkata,2633000,1572,New Alipore,3,9,0
16357,Kolkata,3300000,932,Jessore Road,2,9,0
16358,Kolkata,3400000,960,Garia,2,9,0
16359,Kolkata,2057999,970,Rajarhat,2,9,0
16360,Kolkata,2318000,1501,New Alipore,3,9,0
16361,Kolkata,2378000,826,Konnagar,2,9,0
16362,Kolkata,2699000,999,Howrah,3,9,0
16363,Kolkata,3032000,1684,Dum Dum,3,9,0
16364,Kolkata,8295000,1173,Konnagar,3,9,0
16365,Kolkata,7693000,1630,New Alipore,3,9,0
16366,Kolkata,10000000,995,Picnic Garden,2,9,0
16367,Kolkata,6555000,852,Mission Pally,2,9,0
16368,Kolkata,7830000,1013,Konnagar,2,9,0
16369,Kolkata,4500000,750,Tagore Park Road,2,9,1
16370,Kolkata,2817000,1100,Bramhapur,3,9,0
16371,Kolkata,2147000,895,Konnagar,2,9,0
16372,Kolkata,3163000,1008,Konnagar,3,9,0
16373,Kolkata,3163000,1034,Konnagar,3,9,0
16374,Kolkata,3049000,915,Narendrapur,2,9,0
16375,Kolkata,2100000,1064,Narendrapur,3,9,0
16376,Kolkata,6552000,1185,New Alipore,2,9,0
16377,Kolkata,11200000,1304,Picnic Garden,3,9,0
16378,Kolkata,4500000,2003,Rajarhat,4,9,0
16379,Kolkata,5349000,1150,Dum Dum,2,9,0
16380,Kolkata,5349000,1535,Tangra,3,9,0
16381,Kolkata,4119000,1250,Madurdaha Near Ruby Hospital On EM Bypass,3,9,0
16382,Kolkata,3685000,955,Madhyamgram,2,9,0
16383,Kolkata,6723999,826,Konnagar,2,9,0
16384,Kolkata,4800000,1110,Mission Palli Road,3,9,0
16385,Kolkata,3100000,1110,Narendrapur,3,9,0
16386,Kolkata,4000000,1173,Konnagar,3,9,0
16387,Kolkata,8800000,725,Dumdum Italgacha,2,9,0
16388,Kolkata,6300000,1170,Howrah,2,9,0
16389,Kolkata,17100000,2585,Howrah,5,9,0
16390,Kolkata,10100000,1150,New Town,2,9,0
16391,Kolkata,10100000,1103,Tangra,3,9,0
16392,Kolkata,4257000,1103,Tangra,3,9,0
16393,Kolkata,2500000,1084,Rajpur,3,9,0
16394,Kolkata,10500000,910,Rajarhat,2,9,0
16395,Kolkata,9400000,1401,New Town,3,9,0
16396,Kolkata,3200000,999,New Town,2,9,0
16397,Kolkata,4300000,890,Joka,2,9,0
16398,Kolkata,2394000,909,Narendrapur,2,9,0
16399,Kolkata,95000000,1730,Howrah,4,9,0
16400,Kolkata,110000000,1250,Howrah,3,9,0
16401,Kolkata,15300000,2086,Kasba,4,9,0
16402,Kolkata,3032000,1464,Bhawanipur,3,9,0
16403,Kolkata,3049000,1607,Bansdroni,3,9,0
16404,Kolkata,4601000,946,International Airport,2,9,0
16405,Kolkata,6948999,750,Dhakuria Station Road,2,9,1
16406,Kolkata,4680000,1530,Cossipore,3,9,0
16407,Kolkata,7000000,1565,Cossipore,3,9,0
16408,Kolkata,5640000,1000,Atabagan,3,9,1
16409,Kolkata,14100000,820,Bansdroni Metro Station Road,2,9,0
16410,Kolkata,4854000,840,Narendrapur,2,9,0
16411,Kolkata,6030000,4891,Gariahat,5,9,1
16412,Kolkata,5706000,5100,Elgin,4,9,0
16413,Kolkata,5265000,1475,Mukundapur,3,9,0
16414,Kolkata,3347999,1064,Mission Palli Road,3,9,0
16415,Kolkata,14100000,1173,Konnagar,3,9,0
16416,Kolkata,4257000,1211,Rajpur,3,9,0
16417,Kolkata,9336000,1404,Bansdroni,3,9,0
16418,Kolkata,4567000,965,Tangra,2,9,0
16419,Kolkata,5529000,1691,Uttarpara Kotrung,3,9,0
16420,Kolkata,9297000,1410,Kaikhali,3,9,0
16421,Kolkata,9336000,1572,New Alipore,3,9,0
16422,Kolkata,2952000,1080,Narendrapur,2,9,0
16423,Kolkata,6203000,1340,Rajarhat,3,9,0
16424,Kolkata,3900000,1268,New Town,3,9,0
16425,Kolkata,3100000,1170,Rajarhat,3,9,0
16426,Kolkata,6500000,905,Madhyamgram,3,9,0
16427,Kolkata,2758000,1572,New Alipore,3,9,0
16428,Kolkata,4251000,946,International Airport,2,9,0
16429,Kolkata,3615999,1945,Baranagar,4,9,0
16430,Kolkata,3032000,1015,Rajarhat,2,9,0
16431,Kolkata,2600000,1152,Baranagar,3,9,0
16432,Kolkata,3122000,1937,Baranagar,4,9,0
16433,Kolkata,6094000,1945,Baranagar,4,9,0
16434,Kolkata,4872000,820,Rajarhat,2,9,0
16435,Kolkata,8043000,1058,Howrah,3,9,0
16436,Kolkata,8043000,1370,Joka,3,9,0
16437,Kolkata,3381000,940,Joka,2,9,0
16438,Kolkata,4788000,1280,Rajarhat,2,9,0
16439,Kolkata,8043000,935,Madhyamgram,2,9,0
16440,Kolkata,5171000,1232,Madhyamgram,3,9,0
16441,Kolkata,4788000,1048,Madhyamgram,2,9,0
16442,Kolkata,3049000,1064,N S C Bose Road  Narendrapur,3,9,0
16443,Kolkata,4500000,750,Keshtopur,2,9,1
16444,Kolkata,3127000,892,Garia,2,9,0
16445,Kolkata,5210000,1451,New Town,3,9,0
16446,Kolkata,4608000,1160,New Town,3,9,0
16447,Kolkata,16000000,1915,New Town Rajarhat Action Area 3,4,9,0
16448,Kolkata,7540000,1915,New Town Rajarhat,4,9,0
16449,Kolkata,6000000,966,Fartabad Road,2,9,0
16450,Kolkata,5500000,1140,New Town AA 3,2,9,0
16451,Kolkata,10500000,1915,New Town Rajarhat Action Area 3,4,9,0
16452,Kolkata,2400000,1361,N S C Bose Road Narendrapur,3,9,0
16453,Kolkata,2400000,1140,New Town,2,9,0
16454,Kolkata,6500000,1173,Konnagar,3,9,0
16455,Kolkata,6322000,1125,Kaikhali,3,9,0
16456,Kolkata,6900000,1203,Biren Roy Road,3,9,0
16457,Kolkata,6561000,1190,Behala,3,9,0
16458,Kolkata,3108000,1114,Behala,3,9,0
16459,Kolkata,2684000,1846,Ballygunge,3,9,1
16460,Kolkata,2400000,1300,E M Bypass,3,9,0
16461,Kolkata,6500000,1244,Kasba,2,9,0
16462,Kolkata,6322000,984,Kasba,2,9,0
16463,Kolkata,6900000,1200,Ballygunge,3,9,0
16464,Kolkata,6561000,765,Behala,2,9,0
16465,Kolkata,3108000,616,Baguiati,1,9,0
16466,Kolkata,2684000,1228,Tiljala,3,9,0
16467,Kolkata,2188000,1193,Tiljala,3,9,0
16468,Kolkata,2777000,1277,Tiljala,3,9,0
16469,Kolkata,2036000,1215,Tiljala,3,9,0
16470,Kolkata,3368000,1173,Konnagar,3,9,0
16471,Kolkata,4222000,1013,Konnagar,2,9,0
16472,Kolkata,3967000,616,Baguiati,1,9,0
16473,Kolkata,2600000,1228,Tiljala,3,9,0
16474,Kolkata,6000000,1193,Tiljala,3,9,0
16475,Kolkata,8231000,1277,Tiljala,3,9,0
16476,Kolkata,2089000,1215,Tiljala,3,9,0
16477,Kolkata,2875000,1173,Konnagar,3,9,0
16478,Kolkata,2454000,1013,Konnagar,2,9,0
16479,Kolkata,3021000,826,Konnagar,2,9,0
16480,Kolkata,31500000,1068,Mankundu,3,9,0
16481,Kolkata,4500000,783,Mankundu,2,9,0
16482,Kolkata,5500000,1203,Mankundu,3,9,0
16483,Kolkata,4500000,1173,Howrah,3,9,0
16484,Kolkata,5500000,1102,Howrah,3,9,0
16485,Kolkata,2000000,856,Behala,2,9,0
16486,Kolkata,8315000,600,Ballygunge,1,9,0
16487,Kolkata,2499000,1316,Tollygunge,2,9,0
16488,Kolkata,27500000,774,Belghoria Expressway,2,9,0
16489,Kolkata,57400000,1065,Belghoria Expressway,3,9,0
16490,Kolkata,3200000,909,Belghoria Expressway,2,9,0
16491,Kolkata,7714000,1119,Belghoria Expressway,3,9,0
16492,Kolkata,19500000,4046,Mukundapur,4,9,0
16493,Kolkata,8000000,1070,Madurdaha Hussainpur,3,9,0
16494,Kolkata,29000000,1450,Madurdaha Near Ruby Hospital On EM Bypass,3,9,0
16495,Kolkata,30000000,975,Madurdaha Hussainpur,2,9,0
16496,Kolkata,11000000,1400,Diamond Park,3,9,1
16497,Kolkata,4900000,750,Brahmapur Road,1,9,1
16498,Kolkata,9180000,1663,New Town,3,9,1
16499,Kolkata,2250000,550,Dhakuria,2,9,0
16500,Kolkata,3746000,1950,Bhawanipur,3,9,1
16501,Kolkata,2758000,4955,Alipore,4,9,1
16502,Kolkata,4380000,870,Nayabad,2,9,0
16503,Kolkata,4380000,1677,Garia,4,9,0
16504,Kolkata,10800000,1896,Mukundapur,3,9,1
16505,Kolkata,5218000,1980,Rajarhat,4,9,1
16506,Kolkata,3746000,2846,Tangra,4,9,1
16507,Kolkata,2758000,2889,Tangra,4,9,1
16508,Kolkata,9800000,1707,New Alipore,3,9,0
16509,Kolkata,5626000,1451,Madhyamgram,3,9,0
16510,Kolkata,3606000,1700,Dum Dum,3,9,0
16511,Kolkata,4900000,730,Sonarpur,2,9,0
16512,Kolkata,2959000,1270,Madhyamgram,3,9,0
16513,Kolkata,6371000,935,Madhyamgram,2,9,0
16514,Kolkata,2699000,1485,Madhyamgram,3,9,0
16515,Kolkata,4011999,1485,Madhyamgram,3,9,0
16516,Kolkata,4581000,2236,Tangra,3,9,0
16517,Kolkata,14800000,1076,Tangra,3,9,0
16518,Kolkata,16500000,1270,Madhyamgram,3,9,0
16519,Kolkata,6300000,935,Madhyamgram,2,9,0
16520,Kolkata,5070000,2281,New Town,3,9,1
16521,Kolkata,2912000,1160,Tangra,3,9,0
16522,Kolkata,10500000,949,International Airport,2,9,0
16523,Kolkata,11100000,1361,Garia,3,9,0
16524,Kolkata,10500000,822,Rajarhat,2,9,0
16525,Kolkata,3422000,1385,Tollygunge,3,9,0
16526,Kolkata,3746000,915,Madhyamgram,2,9,0
16527,Kolkata,2787000,1070,Madhyamgram,3,9,0
16528,Kolkata,2758000,1309,Kamarhati on BT Road,3,9,0
16529,Kolkata,11000000,1635,Topsia Road,3,9,1
16530,Kolkata,5943000,1840,E M Bypass,3,9,1
16531,Kolkata,9500000,999,New Town,2,9,0
16532,Kolkata,2524000,975,Jessore Road,2,9,0
16533,Kolkata,5640000,1120,Biren Roy Road,2,9,0
16534,Kolkata,11600000,1630,New Alipore,3,9,0
16535,Kolkata,2486000,1659,Tollygunge,3,9,0
16536,Kolkata,3638000,2026,Jessore Road,3,9,0
16537,Kolkata,6097000,1160,Madhyamgram,2,9,0
16538,Kolkata,6210000,1270,Madhyamgram,3,9,0
16539,Kolkata,7900000,945,Madhyamgram,2,9,0
16540,Kolkata,11600000,935,Madhyamgram,2,9,0
16541,Kolkata,3672000,1707,New Alipore,3,9,0
16542,Kolkata,6210000,1233,Howrah,3,9,0
16543,Kolkata,7900000,1520,Tangra,3,9,1
16544,Kolkata,4147000,935,Narendrapur,2,9,0
16545,Kolkata,4176000,1410,Kaikhali,3,9,0
16546,Kolkata,4226000,1975,Picnic Garden,4,9,0
16547,Kolkata,3672000,802,Narendrapur,2,9,0
16548,Kolkata,3474000,1070,Madhyamgram,3,9,0
16549,Kolkata,2633000,1355,Dum Dum,3,9,0
16550,Kolkata,2952000,1150,Dum Dum,2,9,0
16551,Kolkata,3049000,1535,Tangra,3,9,0
16552,Kolkata,4788000,1975,Picnic Garden,4,9,0
16553,Kolkata,6122000,1020,Rajarhat,2,9,0
16554,Kolkata,4548000,1150,Dum Dum,2,9,0
16555,Kolkata,4226000,1535,Tangra,3,9,0
16556,Kolkata,6169000,860,Howrah,2,9,0
16557,Kolkata,13600000,1160,Rajarhat,3,9,0
16558,Kolkata,11900000,1174,Garia,3,9,0
16559,Kolkata,10300000,1020,Rajarhat,2,9,0
16560,Kolkata,3638000,965,Rajarhat,2,9,0
16561,Kolkata,4455000,1013,Konnagar,2,9,0
16562,Kolkata,3132000,820,Rajarhat,2,9,0
16563,Kolkata,2840000,1173,Konnagar,3,9,0
16564,Kolkata,3678000,1140,New Town,2,9,0
16565,Kolkata,10100000,1362,Narendrapur,3,9,0
16566,Kolkata,10100000,1012,Narendrapur,2,9,0
16567,Kolkata,10100000,1174,Garia,3,9,0
16568,Kolkata,9148000,1259,Baguiati,3,9,0
16569,Kolkata,8265000,2520,Dum Dum,4,9,0
16570,Kolkata,6669000,2210,Dum Dum,4,9,0
16571,Kolkata,6327000,1920,Dum Dum,3,9,0
16572,Kolkata,7100000,1070,Madhyamgram,3,9,0
16573,Kolkata,6500000,990,Rajarhat,2,9,0
16574,Kolkata,7300000,870,Howrah,2,9,0
16575,Kolkata,6000000,789,Howrah,2,9,0
16576,Kolkata,5480000,1090,Howrah,3,9,0
16577,Kolkata,6979000,1780,Howrah,4,9,0
16578,Kolkata,4360000,1785,Howrah,4,9,0
16579,Kolkata,5080000,1780,Howrah,4,9,0
16580,Kolkata,3724000,1605,Howrah,3,9,0
16581,Kolkata,4440000,1450,Howrah,3,9,0
16582,Kolkata,11000000,1170,Howrah,2,9,0
16583,Kolkata,4270000,1110,Howrah,2,9,0
16584,Kolkata,18000000,1058,Howrah,3,9,0
16585,Kolkata,6100000,999,Howrah,3,9,1
16586,Kolkata,5360000,997,Howrah,3,9,1
16587,Kolkata,4560000,888,Howrah,3,9,0
16588,Kolkata,3656000,1370,Kaikhali,3,9,0
16589,Kolkata,3779999,1269,Ultadanga,3,9,0
16590,Kolkata,8043000,1090,Kaikhali,3,9,0
16591,Kolkata,6094000,1270,Rajarhat,3,9,0
16592,Kolkata,3960000,931,Rajarhat,3,9,0
16593,Kolkata,7100000,1110,Rajarhat,2,9,0
16594,Kolkata,28600000,1415,New Town,3,9,0
16595,Kolkata,6750000,949,Dum Dum,2,9,0
16596,Kolkata,4923000,2300,New Town,4,9,0
16597,Kolkata,5700000,1525,Kaikhali,3,9,0
16598,Kolkata,4344000,1340,Kaikhali,3,9,0
16599,Kolkata,2620000,1140,Kaikhali,2,9,0
16600,Kolkata,7500000,914,Rajarhat,2,9,0
16601,Kolkata,2620000,945,Kaikhali,2,9,0
16602,Kolkata,6600000,1915,New Town,4,9,0
16603,Kolkata,8500000,1451,New Town,3,9,0
16604,Kolkata,4300000,943,New Town,2,9,0
16605,Kolkata,7077000,1058,Howrah,3,9,0
16606,Kolkata,2524000,2889,Tangra,4,9,0
16607,Kolkata,3689000,2081,New Town,3,9,0
16608,Kolkata,2384000,1094,Dum Dum,2,9,0
16609,Kolkata,4336000,1082,Rajarhat,2,9,0
16610,Kolkata,4172000,1114,New Town,3,9,0
16611,Kolkata,6000000,504,Lake Town,1,9,0
16612,Kolkata,4000000,1475,Rajarhat,3,9,0
16613,Kolkata,52000000,504,Lake Town,1,9,0
16614,Kolkata,8500000,1522,New Town,3,9,0
16615,Kolkata,7300000,1450,New Town,3,9,1
16616,Kolkata,7100000,950,Madurdaha Hussainpur,2,9,0
16617,Kolkata,3422000,1900,Belghoria,3,9,0
16618,Kolkata,3168000,935,Narendrapur,2,9,0
16619,Kolkata,2576000,971,N S C Bose Road  Narendrapur,2,9,0
16620,Kolkata,3168000,883,Narendrapur,2,9,0
16621,Kolkata,2389000,1112,New Town,3,9,0
16622,Kolkata,4500000,1043,Rajarhat,3,9,0
16623,Kolkata,6555000,888,shalimar,3,9,0
16624,Kolkata,6100000,700,Lake Gardens,2,9,0
16625,Kolkata,4560000,5318,E M Bypass,4,9,1
16626,Kolkata,7300000,1204,Santoshpur,2,9,1
16627,Kolkata,3960000,997,Howrah,3,9,1
16628,Kolkata,3592000,1058,Howrah,3,9,0
16629,Kolkata,4226000,1160,Madhyamgram,2,9,0
16630,Kolkata,3495000,990,birati,2,9,0
16631,Kolkata,4949000,991,Behala Chowrasta,2,9,0
16632,Kolkata,7100000,990,birati,2,9,0
16633,Kolkata,9363000,919,Biren Roy Road,2,9,0
16634,Kolkata,3413000,1075,Bramhapur,3,9,0
16635,Kolkata,6493000,1150,Dum Dum,2,9,0
16636,Kolkata,4932000,1510,Narendrapur,3,9,1
16637,Kolkata,2384000,1322,Madhyamgram,3,9,0
16638,Kolkata,2524000,997,Howrah,3,9,0
16639,Kolkata,2524000,943,New Town,2,9,0
16640,Kolkata,2524000,1012,Uttarpara Kotrung,2,9,0
16641,Kolkata,4872000,1174,Narendrapur,3,9,0
16642,Kolkata,2400000,971,N S C Bose Road Narendrapur,2,9,0
16643,Kolkata,28000000,1502,Rajarhat,3,9,0
16644,Kolkata,69000000,1058,Howrah,3,9,0
16645,Kolkata,120000000,1497,Tollygunge,2,9,0
16646,Kolkata,24000000,989,BADU ROAD,2,9,0
16647,Kolkata,2900000,1443,Dum Dum,3,9,0
16648,Kolkata,14400000,1096,Dum Dum,2,9,0
16649,Kolkata,7036000,883,Narendrapur,2,9,0
16650,Kolkata,7036000,935,Narendrapur,2,9,0
16651,Kolkata,9200000,935,Rajpur,2,9,0
16652,Kolkata,9200000,935,Narendrapur,2,9,0
16653,Kolkata,6000000,1160,New Town,3,9,0
16654,Kolkata,6196000,540,Prince Anwar Shah Connector,1,9,0
16655,Kolkata,9200000,2820,Ultadanga,4,9,0
16656,Kolkata,11000000,5359,Alipore,4,9,0
16657,Kolkata,3857000,7915,Tangra,5,9,0
16658,Kolkata,10500000,2254,Tangra,3,9,1
16659,Kolkata,2384000,1035,Dum Dum Park,2,9,1
16660,Kolkata,6237000,2680,Dum Dum,4,9,0
16661,Kolkata,10100000,1303,Dum Dum,2,9,0
16662,Kolkata,4800000,1303,Dum Dum,2,9,0
16663,Kolkata,8315000,1164,Dum Dum,3,9,0
16664,Kolkata,2051000,1164,Dum Dum,3,9,0
16665,Kolkata,2959000,920,Dum Dum,2,9,0
16666,Kolkata,4003000,1285,Howrah,3,9,0
16667,Kolkata,3856000,1164,Dum Dum,3,9,0
16668,Kolkata,3590999,1947,Dum Dum,4,9,0
16669,Kolkata,2952000,800,Howrah,2,9,0
16670,Kolkata,8315000,2026,Bangur,3,9,0
16671,Kolkata,10000000,883,Kalitala Road,2,9,0
16672,Kolkata,13500000,990,Bansdroni,2,9,0
16673,Kolkata,2384000,1609,Bansdroni,3,9,0
16674,Kolkata,2394000,1210,New Town,2,9,0
16675,Kolkata,4899000,1663,New Town,3,9,0
16676,Kolkata,8370999,774,Belghoria Expressway,2,9,0
16677,Kolkata,2147000,822,Rajarhat,2,9,0
16678,Kolkata,2856000,1112,Rajarhat,3,9,0
16679,Kolkata,4872000,1181,Behala,3,9,0
16680,Kolkata,5900000,945,International Airport,2,9,0
16681,Kolkata,3711999,820,Rajarhat,2,9,0
16682,Kolkata,4348000,1663,New Town,3,9,0
16683,Kolkata,7500000,2393,New Town,4,9,0
16684,Kolkata,5857000,1501,New Alipore,3,9,0
16685,Kolkata,4348000,883,Narendrapur,2,9,0
16686,Kolkata,4140000,840,Narendrapur,2,9,0
16687,Kolkata,3406000,1361,N S C Bose Road Narendrapur,3,9,0
16688,Kolkata,7711000,1431,kalikapur,3,9,0
16689,Kolkata,7723000,826,Konnagar,2,9,0
16690,Kolkata,3040000,1120,N S C Bose Road  Narendrapur,3,9,0
16691,Kolkata,6484000,1160,New Town,3,9,0
16692,Kolkata,5764000,881,Tangra,2,9,0
16693,Kolkata,4923000,928,Rajarhat,2,9,0
16694,Kolkata,4518000,1087,Rajarhat,3,9,0
16695,Kolkata,4950000,1535,Rajarhat,3,9,0
16696,Kolkata,4167000,999,Howrah,3,9,0
16697,Kolkata,8164000,1359,Sodepur,3,9,0
16698,Kolkata,2620000,920,Rajarhat,2,9,0
16699,Kolkata,9705000,987,Madhyamgram,2,9,0
16700,Kolkata,2688000,1224,Kasba,3,9,0
16701,Kolkata,5742000,1226,Kasba,3,9,0
16702,Kolkata,5339000,950,Jatragachi Flyover,2,9,0
16703,Kolkata,7500000,1441,Dum Dum,3,9,0
16704,Kolkata,7300000,1281,Dum Dum,3,9,0
16705,Kolkata,3150000,1094,Dum Dum,2,9,0
16706,Kolkata,2961000,1004,Dum Dum,2,9,0
16707,Kolkata,2240000,1100,Lake Town,2,9,0
16708,Kolkata,2441000,926,Lake Town,2,9,0
16709,Kolkata,10500000,1570,Lake Town,3,9,0
16710,Kolkata,2600000,504,Lake Town,1,9,0
16711,Kolkata,2400000,2022,Jessore Road,3,9,0
16712,Kolkata,25600000,560,Jessore Road,1,9,0
16713,Kolkata,9000000,1126,Bangur,3,9,0
16714,Kolkata,2524000,1047,Bangur,2,9,0
16715,Kolkata,13500000,1156,Tangra,3,9,1
16716,Kolkata,2384000,1181,Tangra,3,9,0
16717,Kolkata,13600000,892,Brahmapur Road,2,9,0
16718,Kolkata,7867000,871,Baranagar,2,9,0
16719,Kolkata,2524000,659,Baranagar,2,9,0
16720,Kolkata,5935000,763,Dakshineswar,2,9,0
16721,Kolkata,5161000,2095,New Town,3,9,1
16722,Kolkata,8500000,865,International Airport,2,9,0
